document_id,set,kind,story_url,story_file_size,wiki_url,wiki_title,story_word_count,story_start,story_end
254ce2e2522625e70a10c88ef265769083049b46,train,gutenberg,http://www.gutenberg.org/ebooks/26624.txt.utf-8,250636,http://en.wikipedia.org/wiki/The_Road_to_Oz,The Road to Oz,50530,Produced by Chris,new eBooks .
25827f8dc98f34529b019ac26dda8ef7d76f241d,train,gutenberg,http://www.gutenberg.org/files/5083/5083-0.txt,235726,http://en.wikipedia.org/wiki/The_Man_of_Feeling,The Man of Feeling,45953,Transcribed from the,new eBooks .
2584ef223f762658333799d37f593530f02ada28,test,gutenberg,http://www.gutenberg.org/ebooks/1305.txt.utf-8,147527,http://en.wikipedia.org/wiki/Le_Bal_de_Sceaux,Le Bal de Sceaux,28230,Produced by Dagny,new eBooks .
26118a3592e63a620bed0d65d1b0943d502e55ef,valid,gutenberg,http://www.gutenberg.org/ebooks/4709.txt.utf-8,379820,http://en.wikipedia.org/wiki/Brewster's_Millions,Brewster's Millions,76110,Produced by Robert,new eBooks .
269ffd1de413e4556ac009ffabd821a869fdf75d,train,gutenberg,http://www.gutenberg.org/files/10720/10720-0.txt,699728,http://en.wikipedia.org/wiki/Doctor_Pascal,Doctor Pascal,142318,Produced by David,new eBooks .
26d28abf2a82bf87357e2b62234d22b8c2bfe042,train,gutenberg,http://www.gutenberg.org/ebooks/32094.txt.utf-8,350097,http://en.wikipedia.org/wiki/The_Patchwork_Girl_of_Oz,The Patchwork Girl of Oz,72412,Produced by Chris,new eBooks .
27118c9662889769c25d52ff3b870b596d743518,valid,gutenberg,http://www.gutenberg.org/ebooks/257.txt.utf-8,521273,http://en.wikipedia.org/wiki/Troilus_and_Criseyde,Troilus and Criseyde,83865,Produced by Douglas,new eBooks .
2744ec7751c610a232109e13740c308ad05c9ca0,train,gutenberg,http://www.gutenberg.org/ebooks/1755.txt.utf-8,148185,http://en.wikipedia.org/wiki/Ivanov_(play),Ivanov (play),32566,Produced by An,new eBooks .
28eb6b741d8facc2425a20e4c01592850206f0fd,train,gutenberg,http://www.gutenberg.org/ebooks/9.txt.utf-8,41767,http://en.wikipedia.org/wiki/Abraham_Lincoln's_first_inaugural_address,Abraham Lincoln's first inaugural address,7420,All of the,new eBooks .
292febcd5a6d8b827564d5fa11ed81f2e82b3607,test,gutenberg,http://www.gutenberg.org/ebooks/50500.txt.utf-8,45790,http://en.wikipedia.org/wiki/The_Deserted_Village,The Deserted Village,8368,Produced by David,new eBooks .
295d5533ffd87d5ff68f51902e13559bac902085,train,gutenberg,http://www.gutenberg.org/ebooks/211.txt.utf-8,230598,http://en.wikipedia.org/wiki/The_Aspern_Papers,The Aspern Papers,47875,Produced by Judith,new eBooks .
29b3a0b4e9bd807c59912ec69f4617e1fa5c6a3e,test,gutenberg,http://www.gutenberg.org/files/1292/1292-0.txt,187259,http://en.wikipedia.org/wiki/The_Way_of_the_World,The Way of the World,38482,Transcribed from the,new eBooks .
2a5fa9ea07b66ac0c558f0148e79aa8f48d2d773,train,gutenberg,http://www.gutenberg.org/ebooks/94.txt.utf-8,180170,http://en.wikipedia.org/wiki/Alexander's_Bridge,Alexander's Bridge,36737,Produced by An,new eBooks .
2a74184610bf91866dbdf37cba0b874dfc748a86,valid,gutenberg,http://www.gutenberg.org/ebooks/1616.txt.utf-8,325219,http://en.wikipedia.org/wiki/Cratylus_(dialogue),Cratylus (dialogue),65345,Produced by Sue,new eBooks .
2a798779ffab17c0002f1b127c729cb0387132be,test,gutenberg,http://www.gutenberg.org/ebooks/3475.txt.utf-8,300440,http://en.wikipedia.org/wiki/The_Efficiency_Expert_(novel),The Efficiency Expert (novel),60201,Produced by Fred,new eBooks .
2b5468141ef0e57d4635249e7d9d9ff6039d18f4,train,gutenberg,http://www.gutenberg.org/ebooks/3294.txt.utf-8,696238,http://en.wikipedia.org/wiki/The_Sea_Hawk,The Sea Hawk,140208,Produced by John,new eBooks .
2c5f448df18172babaac38806e1fb699a8baf65b,test,gutenberg,http://www.gutenberg.org/ebooks/14837.txt.utf-8,24820,http://en.wikipedia.org/wiki/The_Tale_of_Tom_Kitten,The Tale of Tom Kitten,4274,Produced by Robert,new eBooks .
2c882e70f540d28c884fcedd83fc2c893c6dcbdf,train,gutenberg,http://www.gutenberg.org/ebooks/28988.txt.utf-8,756720,http://en.wikipedia.org/wiki/Jennie_Gerhardt,Jennie Gerhardt,155613,Produced by James,new eBooks .
2c95f19262336fda469b8831a131c1a4fe31fd9b,train,gutenberg,http://www.gutenberg.org/ebooks/45.txt.utf-8,591782,http://en.wikipedia.org/wiki/Anne_of_Green_Gables,Anne of Green Gables,123640,Produced by David,new eBooks .
2cf851eeec79ada442b42d8d17d99cf24dbbb157,train,gutenberg,http://www.gutenberg.org/ebooks/49461.txt.utf-8,245273,http://en.wikipedia.org/wiki/Bartholomew_Fair_(play),Bartholomew Fair (play),55470,Produced by Paul,new eBooks .
2dd593d19e201c9cf4edb0703cad0f525c1038a2,test,gutenberg,http://www.gutenberg.org/ebooks/15077.txt.utf-8,24826,http://en.wikipedia.org/wiki/The_Tale_of_Mr._Jeremy_Fisher,The Tale of Mr. Jeremy Fisher,4296,Produced by David,new eBooks .
2e3b266eda62694b15254616844a26d972f5939b,test,gutenberg,http://www.gutenberg.org/files/1460/1460-0.txt,355563,http://en.wikipedia.org/wiki/The_Black_Dwarf_(novel),The Black Dwarf (novel),71559,Produced by An,new eBooks .
2e4f0851debe2ecf77de6a18d0007f176acbd78e,train,gutenberg,http://www.gutenberg.org/ebooks/14304.txt.utf-8,26287,http://en.wikipedia.org/wiki/The_Tale_of_Peter_Rabbit,The Tale of Peter Rabbit,4547,Produced by Ronald,new eBooks .
2ec273117d26cd70933849d2a74327d04865a790,train,gutenberg,http://www.gutenberg.org/ebooks/11654.txt.utf-8,369034,http://en.wikipedia.org/wiki/Confessions_of_a_Young_Man,Confessions of a Young Man,74109,Produced by David,http : //www.gutenberg.net/GUTINDEX.ALL
2f04b37c2a4ebe847ffe5927168dad8d3102acaf,test,gutenberg,http://www.gutenberg.org/ebooks/1264.txt.utf-8,344581,http://en.wikipedia.org/wiki/The_Wheels_of_Chance,The Wheels of Chance,69760,Produced by Dianne,new eBooks .
3008d5b4f1072a80665533c5bfe7416e18693846,train,gutenberg,http://www.gutenberg.org/ebooks/364.txt.utf-8,547824,http://en.wikipedia.org/wiki/The_Mad_King,The Mad King,108535,This etext was,new eBooks .
3015bab88108b574f61356eaa21df5fb52f0c545,test,gutenberg,http://www.gutenberg.org/ebooks/1240.txt.utf-8,134810,http://en.wikipedia.org/wiki/The_Playboy_of_the_Western_World,The Playboy of the Western World,30075,Produced by Judy,new eBooks .
301cb14d65a257ef05cf122e2c0635b531d6e33c,train,gutenberg,http://www.gutenberg.org/ebooks/36612.txt.utf-8,332812,http://en.wikipedia.org/wiki/The_Princess_and_Curdie,The Princess and Curdie,69788,E-text prepared by,new eBooks .
30337c485ea9d6d657be1ff17823e94b0a531550,train,gutenberg,http://www.gutenberg.org/ebooks/1056.txt.utf-8,810114,http://en.wikipedia.org/wiki/Martin_Eden,Martin Eden,165878,Transcribed from the,new eBooks .
30e4ebaa85c10ecdea85e7e7fce9c8c3e86081dc,train,gutenberg,http://www.gutenberg.org/ebooks/160.txt.utf-8,386735,http://en.wikipedia.org/wiki/The_Awakening_(Chopin_novel),The Awakening (Chopin novel),77154,Produced by Judith,new eBooks .
311862def6b1e7d1cdf16a9b797f554e1dce866f,train,gutenberg,http://www.gutenberg.org/ebooks/3499.txt.utf-8,572040,http://en.wikipedia.org/wiki/Jo's_Boys,Jo's Boys,121348,Produced by The,new eBooks .
31783db2180c4e27c1e7f920ce9433111cc676b2,test,gutenberg,http://www.gutenberg.org/ebooks/4761.txt.utf-8,370924,http://en.wikipedia.org/wiki/The_Cossacks_(novel),The Cossacks (novel),77472,Produced by Steve,new eBooks .
31c7eca71291b68f55dec4af7e61b6bcae8c5a8a,valid,gutenberg,http://www.gutenberg.org/ebooks/6308.txt.utf-8,973632,http://en.wikipedia.org/wiki/Hypatia_(novel),Hypatia (novel),205549,Produced by P.,new eBooks .
324c7aa534095d4c227bf6459e5d302185d96cb5,train,gutenberg,http://www.gutenberg.org/ebooks/36238.txt.utf-8,335693,http://en.wikipedia.org/wiki/Diary_of_a_Madman_(short_story),Diary of a Madman (short story),67340,Produced by Meredith,new eBooks .
331adcaf22f837c92a3c9ec6cc28b5a5c9689373,test,gutenberg,http://www.gutenberg.org/ebooks/72.txt.utf-8,294313,"http://en.wikipedia.org/wiki/Thuvia,_Maid_of_Mars","Thuvia, Maid of Mars",56806,Produced by Judith,new eBooks .
339a7a65cc21054c3b86fcc1b089b96ded1db7e5,train,gutenberg,http://www.gutenberg.org/ebooks/6782.txt.utf-8,310018,http://en.wikipedia.org/wiki/The_Robbers,The Robbers,66296,Produced by David,new eBooks .
33beeecef8e727e7cf85f29acb4db7e3cc683c95,train,gutenberg,http://www.gutenberg.org/ebooks/6450.txt.utf-8,977731,http://en.wikipedia.org/wiki/The_Prairie,The Prairie,195572,Produced by Grant,new eBooks .
33d7b5c04cc6220def312952b53737f1173a5936,test,gutenberg,http://www.gutenberg.org/ebooks/7835.txt.utf-8,899079,http://en.wikipedia.org/wiki/Lothair_(novel),Lothair (novel),177527,Produced by K.,new eBooks .
33e2da2b7d2b57cad0fa960b31444c14afeb2056,train,gutenberg,http://www.gutenberg.org/ebooks/2027.txt.utf-8,129962,http://en.wikipedia.org/wiki/Tartuffe,Tartuffe,25797,Produced by Dagny,new eBooks .
344cddeff8cb90fe176ea9809fd8d3169a7dba34,test,gutenberg,http://www.gutenberg.org/ebooks/14851.txt.utf-8,945382,http://en.wikipedia.org/wiki/Uncle_Silas,Uncle Silas,204194,Produced by Suzanne,new eBooks .
34908951494645a49e708b68ff7cf2bb212da78e,train,gutenberg,http://www.gutenberg.org/ebooks/37775.txt.utf-8,738856,http://en.wikipedia.org/wiki/Etidorhpa,Etidorhpa,142468,Produced by Pat,new eBooks .
34d16136feb3eba74060953631414400f9a3cb20,train,gutenberg,http://www.gutenberg.org/ebooks/1269.txt.utf-8,476497,http://en.wikipedia.org/wiki/The_Soul_of_a_Bishop,The Soul of a Bishop,94464,Produced by An,new eBooks .
350c0f8265c2d1183fd9a7e2a92c748998ac8775,test,gutenberg,http://www.gutenberg.org/ebooks/605.txt.utf-8,339760,http://en.wikipedia.org/wiki/Pellucidar_(novel),Pellucidar (novel),67262,Produced by Judith,new eBooks .
3513ebaa62106c8e80a0c9723eb456f28950adb8,valid,gutenberg,http://www.gutenberg.org/ebooks/9785.txt.utf-8,1163553,http://en.wikipedia.org/wiki/Woodstock_(novel),Woodstock (novel),234439,Produced by Lee,new eBooks .
3620f82c20f8fbccf5690bb0539c6c61147a3da1,train,gutenberg,http://www.gutenberg.org/files/6406/6406-0.txt,1039145,http://en.wikipedia.org/wiki/The_Monastery,The Monastery,206937,Produced by Alan,new eBooks .
36aeff55596623a6b66445379010c2a762ef920f,train,gutenberg,http://www.gutenberg.org/ebooks/1685.txt.utf-8,444851,http://en.wikipedia.org/wiki/The_Mystery_of_the_Yellow_Room,The Mystery of the Yellow Room,89165,Produced by Anonymous,new eBooks .
36ed923f4e2c148dc5dc3570efaf847163619091,train,gutenberg,http://www.gutenberg.org/ebooks/172.txt.utf-8,375241,http://en.wikipedia.org/wiki/The_Haunted_Bookshop,The Haunted Bookshop,75039,Updates to this,new eBooks .
36f289475bb4ac89b368e999a9e911affcd070bf,train,gutenberg,http://www.gutenberg.org/ebooks/10001.txt.utf-8,52510,http://en.wikipedia.org/wiki/Apocolocyntosis,Apocolocyntosis,10152,Produced by Ted,http : //www.gutenberg.net/GUTINDEX.ALL
37aa5b62014dc2e1e6f7202fed40f51c34dd680d,train,gutenberg,http://www.gutenberg.org/files/6407/6407-0.txt,1080950,http://en.wikipedia.org/wiki/The_Abbot,The Abbot,217328,Produced by Alan,new eBooks .
37fa67ed55fc62766b9a5f0edcafcc360131aebb,train,gutenberg,http://www.gutenberg.org/ebooks/4240.txt.utf-8,1067015,http://en.wikipedia.org/wiki/Women_in_Love,Women in Love,228469,Produced by Col,new eBooks .
3814678082b0220670ba08375b01665e7cd1c56d,train,gutenberg,http://www.gutenberg.org/ebooks/34378.txt.utf-8,508621,"http://en.wikipedia.org/wiki/Hans_Brinker,_or_The_Silver_Skates","Hans Brinker, or The Silver Skates",104163,Produced by Juliet,new eBooks .
3907cf252b326a524485348ba766c9d55b691ed2,train,gutenberg,http://www.gutenberg.org/ebooks/932.txt.utf-8,63278,http://en.wikipedia.org/wiki/The_Fall_of_the_House_of_Usher,The Fall of the House of Usher,11615,Produced by Levent,new eBooks .
3988c295053fe9eb18747b735259fe78a7e760fd,test,gutenberg,http://www.gutenberg.org/ebooks/3756.txt.utf-8,444321,http://en.wikipedia.org/wiki/Indiscretions_of_Archie,Indiscretions of Archie,91251,Produced by Charles,new eBooks .
39ab35eb8bdecda3cfd79433774fc63c7c699171,train,gutenberg,http://www.gutenberg.org/ebooks/506.txt.utf-8,1230681,http://en.wikipedia.org/wiki/The_Shuttle_(novel),The Shuttle (novel),249313,Produced by Charles,new eBooks .
39c4fffc8734283d7bd491285d24b55a110c71ba,test,gutenberg,http://www.gutenberg.org/ebooks/21767.txt.utf-8,820046,http://en.wikipedia.org/wiki/Agatha_Christie,Agatha Christie,168751,David Widger AGATHA,new eBooks .
39f84e28b86e98049044ff10d8988d66204d8e21,test,gutenberg,http://www.gutenberg.org/ebooks/3479.txt.utf-8,505993,http://en.wikipedia.org/wiki/The_Metal_Monster,The Metal Monster,100754,Produced by Judy,new eBooks .
39fcd8f28d3cf91de459a71953a9ecaaea9f82b5,train,gutenberg,http://www.gutenberg.org/ebooks/1718.txt.utf-8,353609,http://en.wikipedia.org/wiki/Manalive,Manalive,70512,Electronic edition MANALIV0,FULL LICENSE ***
3add9dffaf9e59148643f2e6e2a3032ef36aad29,test,gutenberg,http://www.gutenberg.org/ebooks/2296.txt.utf-8,200124,http://en.wikipedia.org/wiki/The_Pillars_of_Society,The Pillars of Society,43785,Produced by Martin,new eBooks .
3b017861cf026262a8fa4a2027a51f3218d38b13,train,gutenberg,http://www.gutenberg.org/ebooks/1895.txt.utf-8,1690373,http://en.wikipedia.org/wiki/Armadale_(novel),Armadale (novel),350364,Produced by James,new eBooks .
3b44f7e2fd553e6026c16fac3b179346a49647a3,train,gutenberg,http://www.gutenberg.org/ebooks/20288.txt.utf-8,160198,http://en.wikipedia.org/wiki/Edward_II_(play),Edward II (play),32632,Produced by Gustavo,new eBooks .
3b8b81b1451f953bfb01844ddd98542956290829,train,gutenberg,http://www.gutenberg.org/ebooks/3808.txt.utf-8,323559,http://en.wikipedia.org/wiki/Robur_the_Conqueror,Robur the Conqueror,62305,Produced by Norman,new eBooks .
3bbc2ac0b3ad1f68b4d7cf3d27e26a06268a80d1,test,gutenberg,http://www.gutenberg.org/ebooks/31266.txt.utf-8,144054,http://en.wikipedia.org/wiki/Quality_Street_(play),Quality Street (play),30282,Produced by Al,new eBooks .
3c3dcc7b23c9b81de635e563ed1ee52b52a895c0,train,gutenberg,http://www.gutenberg.org/ebooks/14540.txt.utf-8,315495,http://en.wikipedia.org/wiki/When_William_Came,When William Came,59731,Transcribed from the,new eBooks .
3c55bc1a4ea2c18df8939f9e849eef88150088dd,test,gutenberg,http://www.gutenberg.org/ebooks/17306.txt.utf-8,736483,http://en.wikipedia.org/wiki/The_Condition_of_the_Working_Class_in_England,The Condition of the Working Class in England,138277,IN ENGLAND IN,new eBooks .
3c9d16f6b7dc853083ec5820b989205ab9943fca,test,gutenberg,http://www.gutenberg.org/files/14200/14200-0.txt,743717,http://en.wikipedia.org/wiki/La_Faute_de_l'Abb%C3%A9_Mouret,La Faute de l'Abbé Mouret,153275,Produced by Dagny,new eBooks .
3d20c51d711c74ec6eedf15e7550f70ed6d17e6f,test,gutenberg,http://www.gutenberg.org/ebooks/792.txt.utf-8,501339,http://en.wikipedia.org/wiki/Wieland_(novel),Wieland (novel),98200,WIELAND ; OR,new eBooks .
3d59cad31537c384e1fde9cc33c518595115a621,train,gutenberg,http://www.gutenberg.org/ebooks/31274.txt.utf-8,778817,http://en.wikipedia.org/wiki/Lady_Anna_(novel),Lady Anna (novel),164239,E-text prepared by,new eBooks .
3d899bf5c2bc4b561621b01e2255268800141fdd,train,gutenberg,http://www.gutenberg.org/ebooks/24590.txt.utf-8,99432,http://en.wikipedia.org/wiki/The_Story_of_Ferdinand,The Story of Ferdinand,19754,Produced by Joe,new eBooks .
3dddbcc83358a72adfd1c957ae3cbfc1d194a143,test,gutenberg,http://www.gutenberg.org/ebooks/14126.txt.utf-8,860669,http://en.wikipedia.org/wiki/The_Marriage_of_William_Ashe,The Marriage of William Ashe,178493,Produced by Andrew,new eBooks .
3e1d81664f7e7386e7b392ba670be09e3cf857ab,test,gutenberg,http://www.gutenberg.org/ebooks/5343.txt.utf-8,473307,http://en.wikipedia.org/wiki/Rainbow_Valley,Rainbow Valley,99032,Produced by Bernard,new eBooks .
3e6619168f67d135d8d3215e064e5d814168adc1,train,gutenberg,http://www.gutenberg.org/ebooks/4318.txt.utf-8,134733,http://en.wikipedia.org/wiki/Copyright_Act_of_1976,Copyright Act of 1976,23288,Produced by George,new eBooks .
3e7f4a7762e1820edce17e273d8d03791647c9ae,train,gutenberg,http://www.gutenberg.org/ebooks/4313.txt.utf-8,815161,http://en.wikipedia.org/wiki/The_Odd_Women,The Odd Women,168909,Produced by Charles,new eBooks .
3e8a859d3d95727497e613f958b06efcc34e839c,test,gutenberg,http://www.gutenberg.org/ebooks/1611.txt.utf-8,410692,http://en.wikipedia.org/wiki/Seventeen_(Tarkington_novel),Seventeen (Tarkington novel),84182,Produced by Charles,new eBooks .
3e9236a2abd5ae86c11292235cde0648042a60a0,train,gutenberg,http://www.gutenberg.org/ebooks/34000.txt.utf-8,806430,http://en.wikipedia.org/wiki/Rachel_Ray_(novel),Rachel Ray (novel),170397,E-text prepared by,new eBooks .
3e9666459feb414586d9d23b51c8a020bacc150a,train,gutenberg,http://www.gutenberg.org/ebooks/1604.txt.utf-8,283138,http://en.wikipedia.org/wiki/The_Ebb-Tide,The Ebb-Tide,61610,Produced by Dianne,new eBooks .
3efaacf0a0463fd5b929a61314f0b2f21272e9ab,train,gutenberg,http://www.gutenberg.org/ebooks/27922.txt.utf-8,193742,http://en.wikipedia.org/wiki/David_and_the_Phoenix,David and the Phoenix,40183,Produced by Sankar,new eBooks .
3f596a5be9de38b6f63b6c4b92021fe78d403e80,test,gutenberg,http://www.gutenberg.org/ebooks/50906.txt.utf-8,358183,http://en.wikipedia.org/wiki/Savrola,Savrola,69930,Produced by Al,new eBooks .
3f5e6852ff7282e86943a3a0d48a3e10490d9f6b,train,gutenberg,http://www.gutenberg.org/ebooks/40300.txt.utf-8,327388,http://en.wikipedia.org/wiki/Dorothy_of_Oz_(book),Dorothy of Oz (book),69119,Produced by D,new eBooks .
408d3b92b889218d73adddf502b5f7f9d002f4ab,valid,gutenberg,http://www.gutenberg.org/ebooks/2885.txt.utf-8,478056,http://en.wikipedia.org/wiki/The_House_of_the_Wolfings,The House of the Wolfings,98365,Transcribed from the,new eBooks .
40a0872b40344eac6dfdc73e7bbb984e5ac49bac,train,gutenberg,http://www.gutenberg.org/ebooks/419.txt.utf-8,238512,http://en.wikipedia.org/wiki/The_Magic_of_Oz,The Magic of Oz,49263,Produced by Dennis,new eBooks .
40d8b1ee377a7a4addca58e31f12d80c77fd8cb8,test,gutenberg,http://www.gutenberg.org/ebooks/1943.txt.utf-8,256858,http://en.wikipedia.org/wiki/Louis_Lambert_(novel),Louis Lambert (novel),49511,Produced by John,new eBooks .
412fc8a0c1245cedcbb73ccdbd2295c77548d178,train,gutenberg,http://www.gutenberg.org/ebooks/26635.txt.utf-8,222940,http://en.wikipedia.org/wiki/The_Lottery_Rose,The Lottery Rose,45139,Produced by Mark,new eBooks .
418694b1eaa0733da2c3605495c0d84901f522b0,train,gutenberg,http://www.gutenberg.org/ebooks/1403.txt.utf-8,364768,http://en.wikipedia.org/wiki/Un_d%C3%A9but_dans_la_vie,Un début dans la vie,72255,Produced by John,new eBooks .
4201851cbf27a7c9dba84c3c1b5ff5e46ca6c8fc,train,gutenberg,http://www.gutenberg.org/ebooks/175.txt.utf-8,504789,http://en.wikipedia.org/wiki/The_Phantom_of_the_Opera,The Phantom of the Opera,103454,The footnotes have,new eBooks .
424b3b5481b6fa3c49c83f8c347e7ccac9ceb163,train,gutenberg,http://www.gutenberg.org/ebooks/876.txt.utf-8,103098,http://en.wikipedia.org/wiki/Life_in_the_Iron_Mills,Life in the Iron Mills,21491,LIFE IN THE,new eBooks .
432cfe548f1f51045f8cba8f8f50e4e0e47a0771,train,gutenberg,http://www.gutenberg.org/ebooks/1683.txt.utf-8,191231,http://en.wikipedia.org/wiki/Honorine_(novel),Honorine (novel),38777,Produced by John,new eBooks .
4390a163555dbcd4511aa1edb5df5873d85e6291,test,gutenberg,http://www.gutenberg.org/ebooks/1841.txt.utf-8,76680,http://en.wikipedia.org/wiki/Z._Marcas,Z. Marcas,14765,Produced by John,new eBooks .
43b69d56cf0ea21266b7fba20c34e00be12d0dea,train,gutenberg,http://www.gutenberg.org/ebooks/6792.txt.utf-8,204640,http://en.wikipedia.org/wiki/The_Maid_of_Orleans_(play),The Maid of Orleans (play),41118,Produced by Tapio,new eBooks .
43ed57d07fc5da860ec08b1102bb319670801978,train,gutenberg,http://www.gutenberg.org/ebooks/28552.txt.utf-8,182540,http://en.wikipedia.org/wiki/The_Twinkle_Tales,The Twinkle Tales,37279,E-text prepared by,new eBooks .
44287f57e8bc2b329dbd0d5750e6747781ae50fe,train,gutenberg,http://www.gutenberg.org/ebooks/27067.txt.utf-8,395144,http://en.wikipedia.org/wiki/The_Fixed_Period,The Fixed Period,80977,E-text prepared by,new eBooks .
44340b5ad75b693029def097ee3836366776eda1,train,gutenberg,http://www.gutenberg.org/ebooks/24000.txt.utf-8,793183,http://en.wikipedia.org/wiki/Miss_Mackenzie,Miss Mackenzie,166844,E-text prepared by,new eBooks .
445ab148e8efea8e4bfe9aac7eb7ce95459eaa82,test,gutenberg,http://www.gutenberg.org/ebooks/14814.txt.utf-8,28050,http://en.wikipedia.org/wiki/The_Tale_of_Jemima_Puddle-Duck,The Tale of Jemima Puddle-Duck,4853,E-text prepared by,new eBooks .
4499cd7074278be578db6861f7862c3a846e1f5d,train,gutenberg,http://www.gutenberg.org/ebooks/102.txt.utf-8,312281,http://en.wikipedia.org/wiki/Pudd'nhead_Wilson,Pudd'nhead Wilson,66432,Produced by An,new eBooks .
44c8278a7dc6f876636f0979bb645cf98ae1df0f,train,gutenberg,http://www.gutenberg.org/ebooks/9603.txt.utf-8,1065930,http://en.wikipedia.org/wiki/Dream_of_the_Red_Chamber,Dream of the Red Chamber,218443,Produced by Juliet,new eBooks .
456e5a330da462f6fca6766a90b843e47d288e9c,train,gutenberg,http://www.gutenberg.org/ebooks/32338.txt.utf-8,877344,http://en.wikipedia.org/wiki/Toilers_of_the_Sea,Toilers of the Sea,172239,Produced by StevenGibbs,new eBooks .
46117f49c49ea357ba44983898397b0f5643af05,train,gutenberg,http://www.gutenberg.org/ebooks/942.txt.utf-8,510973,http://en.wikipedia.org/wiki/Green_Mansions,Green Mansions,105668,Produced by Dianne,new eBooks .
468626e102aee912149361c5c59a2359f44439fb,train,gutenberg,http://www.gutenberg.org/ebooks/7050.txt.utf-8,124753,http://en.wikipedia.org/wiki/The_Swoop!,The Swoop!,23889,Produced by Suzanne,new eBooks .
46e4a4aa0f4ba89cf4d4972f1b9f6657f56e8f63,test,gutenberg,http://www.gutenberg.org/ebooks/42196.txt.utf-8,89976,http://en.wikipedia.org/wiki/Shadows_in_Zamboula,Shadows in Zamboula,17477,Produced by Greg,new eBooks .
47b4955fca17af174e1a45b7ff981ce68f3625f8,train,gutenberg,http://www.gutenberg.org/ebooks/23731.txt.utf-8,78088,http://en.wikipedia.org/wiki/A_Martian_Odyssey,A Martian Odyssey,15741,Produced by Greg,new eBooks .
47b87e0644aa06769be5487d802a3f37d17a3a9d,train,gutenberg,http://www.gutenberg.org/ebooks/4526.txt.utf-8,946661,http://en.wikipedia.org/wiki/Born_in_Exile,Born in Exile,190277,Produced by Charles,new eBooks .
4804e3cb47efb800824d8afa23196cdcb0ffca11,train,gutenberg,http://www.gutenberg.org/ebooks/10523.txt.utf-8,125988,http://en.wikipedia.org/wiki/Alcestis_(play),Alcestis (play),25711,Produced by Ted,http : //www.gutenberg.net/GUTINDEX.ALL
485b86c3ffec91e89fbc846985944adc0cf73c80,test,gutenberg,http://www.gutenberg.org/ebooks/24103.txt.utf-8,403479,http://en.wikipedia.org/wiki/Cousin_Henry,Cousin Henry,84148,E-text prepared by,new eBooks .
4928fbeba0cc0a49fee877943c00d3a155985efc,train,gutenberg,http://www.gutenberg.org/ebooks/29257.txt.utf-8,541505,http://en.wikipedia.org/wiki/The_Book_of_Khalid,The Book of Khalid,110150,Produced by Todd,new eBooks .
492dd783e10bce6daf818b550715b9e2c73252dc,train,gutenberg,http://www.gutenberg.org/ebooks/3095.txt.utf-8,743514,http://en.wikipedia.org/wiki/The_Lady_of_the_Shroud,The Lady of the Shroud,150209,Transcribed from the,new eBooks .
4a130666c65fb9435977c7b28ace9f922b224567,test,gutenberg,http://www.gutenberg.org/ebooks/525.txt.utf-8,91959,http://en.wikipedia.org/wiki/Youth_(Conrad_short_story),Youth (Conrad short story),19063,Produced by Judith,new eBooks .
4a4f75695025f492d0f8d71cd121afb048bdaf1f,test,gutenberg,http://www.gutenberg.org/ebooks/22629.txt.utf-8,69003,http://en.wikipedia.org/wiki/The_Vortex_Blaster,The Vortex Blaster,13078,Produced by Greg,new eBooks .
4a671a90328ce7556f2582b163269a5e4c5aa5db,train,gutenberg,http://www.gutenberg.org/ebooks/32146.txt.utf-8,109393,http://en.wikipedia.org/wiki/Fugitive_Pieces,Fugitive Pieces,19852,Produced by Louise,new eBooks .
4a796aac281a1ec7280c9cf1bbf199757ad8a6f1,test,gutenberg,http://www.gutenberg.org/ebooks/34962.txt.utf-8,305574,http://en.wikipedia.org/wiki/Boon_(novel),Boon (novel),58796,Produced by Malcolm,new eBooks .
4a92bf273183297c7b9e2a39e4ba9044d0eb1e33,test,gutenberg,http://www.gutenberg.org/ebooks/30400.txt.utf-8,229912,http://en.wikipedia.org/wiki/The_Wonderful_Toymaker,The Wonderful Toymaker,46942,Produced by Al,new eBooks .
4b14ba59756696a72d9520a9d2812471313a3b93,train,gutenberg,http://www.gutenberg.org/ebooks/10743.txt.utf-8,457626,http://en.wikipedia.org/wiki/Moonfleet,Moonfleet,98428,Produced by Riikka,http : //www.gutenberg.net/GUTINDEX.ALL
4b166acdb5c93528532ddc12451c7f0befb8d212,train,gutenberg,http://www.gutenberg.org/ebooks/30101.txt.utf-8,46824,http://en.wikipedia.org/wiki/Whispers_(novel),Whispers (novel),7627,Produced by Al,FULL LICENSE ***
4b5d8c80075afad5ee734fa4bc84a80574a02675,train,gutenberg,http://www.gutenberg.org/ebooks/22958.txt.utf-8,47221,http://en.wikipedia.org/wiki/One_Shot_(novel),One Shot (novel),9065,Produced by Greg,new eBooks .
4b687c107c958aa724d6cb584e692bb1b065caaf,train,gutenberg,http://www.gutenberg.org/ebooks/2360.txt.utf-8,637572,http://en.wikipedia.org/wiki/The_Riddle_of_the_Sands,The Riddle of the Sands,134302,The Riddle of,new eBooks .
4b85f49075da3786517b24ad42a0ee430fb21fe5,train,gutenberg,http://www.gutenberg.org/ebooks/7171.txt.utf-8,339753,http://en.wikipedia.org/wiki/Linda_Condon,Linda Condon,67489,Produced by Anne,new eBooks .
